InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,Payment,COGS,GrossMargin,GrossIncome,Rating
INV905816,2025-03-11,C,Member,Male,Fashion accessories,28.31,6,19.35,804.12,Ewallet,176.63,12.45,187.98,8.5
INV692769,2023-08-15,B,Member,Male,Home and lifestyle,24.26,4,3.98,38.53,Ewallet,623.32,7.52,128.73,5.3
INV797163,2025-01-16,B,Member,Male,Sports and travel,74.85,4,6.97,379.95,Ewallet,62.55,6.99,119.8,5.5
INV945082,2023-07-09,C,Normal,Male,Food and beverages,63.07,1,3.58,167.34,Ewallet,42.5,14.34,164.9,2.6
INV211510,2025-03-13,C,Normal,Male,Sports and travel,38.66,3,7.9,317.84,Credit card,575.65,6.22,28.07,6.1
INV765868,2024-10-21,C,Normal,Female,Sports and travel,51.38,5,10.33,718.33,Cash,631.6,14.82,101.28,6.6
INV164812,2023-09-20,C,Member,Male,Fashion accessories,63.11,6,8.58,139.63,Credit card,465.56,13.12,87.91,5.6
INV147767,2023-11-04,B,Normal,Female,Health and beauty,16.57,5,16.63,168.03,Credit card,221.89,6.79,74.71,6.4
INV595493,2024-04-17,A,Member,Female,Fashion accessories,76.82,6,8.62,371.89,Cash,263.53,8.64,91.44,5.0
INV584737,2025-02-06,B,Normal,Male,Food and beverages,77.83,1,13.0,333.56,Credit card,458.4,14.93,65.28,9.3
INV894828,2024-07-06,A,Normal,Female,Electronic accessories,82.23,5,13.12,587.92,Cash,225.38,13.83,86.04,7.6
INV530896,2025-01-09,A,Normal,Female,Electronic accessories,73.62,1,16.72,949.55,Credit card,437.45,8.52,167.31,3.0
INV356318,2024-06-03,A,Member,Female,Electronic accessories,10.21,9,18.22,932.31,Credit card,184.16,6.89,70.17,3.6
INV828313,2024-04-22,B,Normal,Male,Food and beverages,37.13,1,17.41,48.8,Credit card,38.32,15.78,149.27,5.9
INV108484,2024-08-26,C,Member,Male,Home and lifestyle,42.59,4,10.41,732.38,Ewallet,599.7,12.77,64.34,4.4
INV794931,2023-08-15,A,Normal,Male,Food and beverages,33.32,7,1.34,492.61,Ewallet,418.66,16.27,74.67,1.9
INV590594,2024-02-05,C,Normal,Male,Health and beauty,77.8,1,13.82,,Credit card,439.07,4.68,33.89,3.4
INV579751,2024-07-11,C,Member,Female,Fashion accessories,78.16,2,16.83,840.64,Credit card,280.77,10.08,4.1,6.9
INV443594,2023-10-10,B,Member,Male,Fashion accessories,9.09,8,16.39,292.08,Credit card,487.64,5.91,89.59,7.8
INV746913,2024-04-26,B,Normal,Female,Fashion accessories,22.57,2,6.15,502.71,Credit card,121.5,16.59,174.63,8.7
INV346303,2023-10-10,B,Normal,Female,Health and beauty,94.81,9,8.64,320.35,Cash,779.2,18.36,184.49,7.2
INV853937,2024-12-19,A,Normal,Male,Health and beauty,42.2,4,17.12,652.58,Credit card,727.8,13.26,1.6,6.9
INV237864,2023-09-06,A,Member,Female,Home and lifestyle,39.19,5,11.49,60.59,Ewallet,485.15,7.5,130.04,4.9
INV918814,2024-10-14,B,Member,Female,Fashion accessories,79.31,4,7.2,316.7,Ewallet,447.01,12.92,183.65,9.8
INV970691,2025-01-02,A,Member,Male,Food and beverages,31.8,5,14.39,78.04,Ewallet,570.34,14.35,109.78,3.1
INV755962,2024-04-07,C,Member,Male,Health and beauty,72.66,4,9.04,668.63,Credit card,696.76,7.94,68.5,2.7
INV852163,2024-10-12,A,Member,Female,Food and beverages,1.96,1,17.35,935.61,Credit card,198.17,10.13,54.92,2.9
INV360508,2025-05-27,B,Member,Male,Health and beauty,7.38,2,4.02,797.99,Ewallet,797.25,8.93,158.89,9.4
INV434209,2024-03-08,B,Member,Female,Food and beverages,56.61,6,18.93,644.49,Cash,171.58,16.72,135.82,4.9
INV877000,2023-11-11,A,Member,Male,Sports and travel,64.55,4,5.61,271.94,Ewallet,680.35,10.69,56.48,1.7
INV780245,2025-05-05,C,Member,Male,Health and beauty,30.07,6,16.31,592.63,Cash,119.92,19.88,50.25,3.8
INV107452,2024-02-16,A,Member,Female,Food and beverages,6.82,1,3.61,409.35,Ewallet,110.3,8.29,98.79,2.9
INV180331,2024-05-05,B,Normal,Female,Food and beverages,95.7,9,1.12,470.78,Credit card,233.63,6.3,165.59,2.5
INV932740,2023-10-28,C,Member,Male,Fashion accessories,34.66,2,9.93,943.26,Ewallet,402.83,16.0,129.14,5.3
INV105274,2024-06-06,B,Normal,Male,Health and beauty,35.49,7,7.85,56.77,Credit card,517.2,13.36,196.56,3.0
,2023-07-18,A,Member,Male,Fashion accessories,92.65,1,19.58,84.24,Ewallet,551.84,14.38,55.41,9.2
INV412681,,A,Normal,Female,Food and beverages,11.19,6,6.26,440.04,Cash,527.84,9.51,153.56,9.0
INV322966,2025-03-14,C,Member,Female,,2.11,7,7.4,860.68,Cash,608.09,13.79,164.42,7.7
INV777555,2025-05-17,B,Normal,Male,Fashion accessories,29.58,5,9.96,147.69,Ewallet,98.05,5.94,197.07,1.7
INV899534,2024-07-25,A,Normal,Male,Sports and travel,43.45,6,19.13,728.03,Credit card,562.64,14.42,123.44,9.6
,2025-04-03,B,Normal,Female,,71.77,6,3.16,909.18,Credit card,758.58,9.78,61.99,1.6
INV617120,2023-09-02,C,Normal,Female,Food and beverages,84.18,5,19.49,756.78,Cash,574.42,11.07,30.93,2.0
INV394233,2023-12-31,A,Member,Male,Fashion accessories,16.78,1,15.76,756.6,Ewallet,433.46,10.99,176.09,2.4
INV429626,2023-09-08,A,Member,Female,Fashion accessories,43.24,3,13.96,755.13,Ewallet,48.12,19.33,111.48,6.2
INV545154,2024-11-24,B,Member,Male,Food and beverages,70.34,4,10.4,161.41,Ewallet,308.38,14.98,167.39,3.9
INV763612,2024-07-20,B,Normal,Male,Home and lifestyle,14.43,6,8.04,595.86,Cash,249.96,12.97,16.84,6.7
INV296611,2025-03-06,B,Normal,Male,Sports and travel,53.08,3,15.31,129.85,Cash,588.01,16.39,93.55,1.2
INV735603,2023-11-10,B,Normal,Male,Fashion accessories,64.07,7,2.56,193.06,Cash,318.7,8.14,107.24,7.0
INV707249,2024-04-21,B,Member,Female,Home and lifestyle,53.77,3,0.55,277.13,Ewallet,799.72,10.55,77.65,5.0
INV174089,2025-01-13,C,Member,Female,Food and beverages,15.8,4,15.78,338.32,Cash,708.03,9.56,72.07,7.1
INV164293,2024-08-07,A,Normal,Male,Food and beverages,81.54,1,10.49,753.0,Cash,314.76,14.99,60.38,7.8
INV796375,2024-06-09,A,Normal,Male,Sports and travel,14.52,2,15.68,306.01,Cash,255.4,12.27,184.29,7.1
INV224472,2023-10-30,B,Normal,Female,Health and beauty,68.99,4,12.34,992.07,Credit card,30.49,7.94,28.96,8.5
INV157364,2023-08-07,C,Member,Female,Fashion accessories,45.94,6,3.86,616.56,Ewallet,707.39,9.3,198.73,4.8
INV116943,2024-09-21,B,Member,Male,Electronic accessories,96.22,1,0.82,606.6,Ewallet,317.19,12.58,122.06,10.0
INV202681,2024-07-18,B,Normal,Female,Sports and travel,84.04,9,11.22,-814.47,Credit card,623.22,16.18,157.36,7.8
INV780643,2024-03-19,B,Normal,Female,Health and beauty,10.01,9,7.28,609.48,Ewallet,792.78,11.38,151.09,6.5
INV185092,2023-07-24,C,Normal,Male,Sports and travel,44.26,6,1.07,137.89,Cash,772.51,15.3,107.0,7.1
INV388173,2024-02-04,C,Member,Male,Sports and travel,11.54,4,9.66,7.17,Credit card,793.5,13.31,68.39,6.9
INV977456,2025-03-30,C,Normal,Female,Health and beauty,5.75,6,14.51,763.87,Ewallet,142.05,4.97,65.83,5.8
INV491644,2025-06-13,C,Member,Female,Sports and travel,52.95,5,7.66,70.15,Ewallet,749.67,14.66,6.23,5.2
INV102285,2025-01-26,B,Normal,Female,Electronic accessories,82.08,6,13.5,803.2,Cash,268.01,6.99,197.47,5.1
INV301197,2024-03-20,A,Member,Female,Health and beauty,20.61,7,3.99,538.08,Credit card,288.08,8.03,23.15,8.7
INV212110,2023-12-09,B,Member,Female,Sports and travel,23.87,9,16.73,569.7,Cash,72.38,8.33,127.32,9.3
INV584259,2023-09-21,A,Member,Female,Food and beverages,15.42,2,0.65,348.27,Cash,699.15,11.54,120.84,2.3
INV300000,2024-01-29,C,Member,Male,Health and beauty,99.45,3,11.0,479.61,Credit card,352.08,10.13,42.77,2.5
INV838339,2023-11-27,B,Normal,Female,,91.42,6,3.51,26.45,Ewallet,776.66,14.59,96.07,5.5
INV889464,2025-01-28,B,Member,Male,Fashion accessories,15.73,9,14.83,21.33,Cash,163.0,4.91,165.58,6.3
INV415617,2024-03-08,C,Member,Male,Health and beauty,96.51,5,3.7,402.98,Credit card,152.79,11.79,81.65,5.2
INV816783,2024-08-10,B,Normal,Female,Food and beverages,59.06,5,11.48,230.51,Credit card,34.47,17.81,144.71,8.6
INV174464,2023-10-21,B,Member,Male,Home and lifestyle,45.28,1,7.41,378.51,Ewallet,616.09,13.29,106.43,4.3
INV837679,2024-02-13,A,Normal,Female,Sports and travel,26.61,2,16.75,503.89,Cash,618.13,14.33,76.31,2.6
INV288168,2024-03-20,B,Member,Female,Fashion accessories,75.0,5,11.42,829.37,Ewallet,361.75,12.99,92.25,5.2
INV623890,2024-09-11,A,Member,Female,Electronic accessories,69.86,5,13.08,894.22,Credit card,776.43,9.45,107.54,5.3
INV530394,2024-02-11,C,Member,Female,Food and beverages,66.87,9,14.19,208.79,Ewallet,86.73,18.15,130.12,9.9
INV437143,2025-04-23,B,Member,Male,Electronic accessories,73.32,4,5.33,72.33,Ewallet,401.55,15.48,115.37,8.8
INV691096,2024-12-11,A,Member,Male,Food and beverages,48.46,4,1.02,728.09,Credit card,24.11,19.26,34.99,9.9
INV412554,2024-09-10,A,Member,Female,Health and beauty,60.46,1,6.16,967.17,Cash,484.54,7.36,158.5,6.2
INV673169,2024-09-04,A,Member,Female,Electronic accessories,27.68,2,17.11,725.38,Cash,557.06,8.62,64.68,3.4
INV969672,2023-10-01,C,Member,Female,Health and beauty,51.28,6,14.11,876.5,Ewallet,417.59,10.93,51.27,4.3
INV878132,2024-03-31,B,Member,Female,Electronic accessories,15.04,9,9.39,260.47,Ewallet,114.71,6.19,9.46,9.8
INV154817,2024-10-20,C,Member,Male,Fashion accessories,98.9,5,0.91,577.01,Cash,433.98,9.98,64.91,9.3
INV828148,2025-04-18,B,Normal,Male,Health and beauty,23.55,9,11.49,947.03,Ewallet,42.06,8.44,157.66,9.1
INV896123,2024-02-19,B,Member,Male,Fashion accessories,63.61,1,17.38,552.82,Credit card,85.1,16.7,88.32,7.2
INV537268,2024-06-27,A,Normal,Male,Electronic accessories,30.61,7,10.74,999.11,Credit card,243.91,6.16,133.51,5.9
INV729433,2025-03-07,A,Member,Male,Health and beauty,12.59,3,11.9,839.06,Cash,485.99,12.73,182.55,3.4
INV180603,2023-09-13,A,Normal,Female,Sports and travel,46.83,4,15.02,679.2,Cash,342.2,15.96,185.64,6.2
INV496245,2023-09-11,A,Normal,Male,Sports and travel,7.67,2,15.48,657.6,Ewallet,63.22,5.57,130.99,9.9
INV132690,2025-02-04,C,Normal,Male,Home and lifestyle,72.78,4,13.47,466.85,Cash,200.92,17.92,24.44,8.2
INV996673,2023-08-10,B,Member,Female,Food and beverages,61.82,7,1.0,960.78,Credit card,33.3,14.85,82.06,3.5
INV773961,,B,Member,Female,Fashion accessories,95.99,1,8.79,637.37,Credit card,591.22,18.28,1.56,8.9
INV517084,2025-05-05,B,Member,Female,Fashion accessories,75.03,4,9.98,,Ewallet,167.35,9.58,48.35,6.9
INV350132,2024-07-10,B,Normal,Male,Sports and travel,38.77,2,18.48,849.31,Cash,669.05,7.32,175.08,6.3
INV116308,2024-02-11,B,Normal,Female,Home and lifestyle,3.54,5,8.32,474.96,Cash,194.4,16.98,150.47,4.4
INV911508,2025-02-20,B,Normal,Male,Home and lifestyle,48.21,2,14.42,882.16,Cash,781.93,6.2,28.25,4.4
INV589461,2024-08-09,B,Member,Female,Electronic accessories,16.6,4,1.5,237.83,Credit card,724.78,10.44,99.44,1.5
INV330252,2024-05-17,A,Normal,Male,Home and lifestyle,41.2,8,10.09,625.67,Cash,616.85,13.9,12.34,5.7
INV702511,2025-05-07,A,Normal,Female,Electronic accessories,28.57,7,14.75,494.31,Ewallet,526.25,14.49,103.64,5.9
INV474397,2023-11-05,C,Normal,Male,Electronic accessories,19.15,7,2.98,145.62,Ewallet,653.7,4.13,16.3,7.2
INV491147,2024-06-30,B,Member,Female,Food and beverages,58.91,5,10.02,323.52,Cash,356.23,7.62,161.45,1.6
INV777444,2024-08-12,C,Member,Male,Sports and travel,48.04,3,12.91,324.9,Cash,173.17,10.34,136.84,1.2
INV942779,2025-03-31,B,Member,Male,Food and beverages,36.87,5,14.35,155.99,Ewallet,123.55,9.52,78.47,1.1
INV172309,2024-12-21,A,Normal,Male,Home and lifestyle,91.61,3,14.3,-136.83,Credit card,645.5,12.02,181.14,6.3
INV132221,2023-10-12,C,Member,Female,Home and lifestyle,48.26,9,6.94,175.25,Credit card,475.22,4.18,34.11,1.6
INV888084,2025-01-25,B,Normal,Female,Food and beverages,76.65,8,5.32,926.75,Credit card,764.79,7.78,79.5,8.0
INV990925,2024-02-24,C,Member,Male,Electronic accessories,61.96,1,4.73,5.84,Credit card,220.57,5.17,114.83,4.4
INV672255,2024-04-11,B,Normal,Female,Food and beverages,69.63,6,0.94,229.28,Ewallet,280.49,15.35,89.83,6.9
,2025-05-17,C,Normal,Female,Home and lifestyle,95.73,6,6.35,828.79,Credit card,660.94,19.48,46.14,8.8
INV755352,2024-10-03,C,Normal,Female,Home and lifestyle,57.74,3,13.54,459.01,Ewallet,81.85,13.77,101.98,8.1
INV647756,2025-04-28,B,Normal,Male,Sports and travel,5.45,6,1.02,58.32,Ewallet,6.49,13.92,122.42,4.1
INV842294,2025-03-23,C,Member,Female,,26.56,4,4.53,264.65,Credit card,569.84,12.0,65.26,6.0
INV918682,2023-08-27,C,Member,Male,Electronic accessories,98.6,7,7.23,668.77,Credit card,199.57,8.14,3.58,6.8
INV606166,2025-01-30,B,Member,Male,Fashion accessories,42.24,1,2.15,989.11,Ewallet,367.71,17.19,25.0,4.8
INV168770,2023-11-10,B,Normal,Male,Food and beverages,84.38,7,11.55,310.05,Cash,155.17,16.87,13.06,5.3
INV837267,2024-08-18,A,Member,Female,Food and beverages,94.69,2,4.67,468.03,Ewallet,738.29,5.81,110.73,9.3
INV546104,2024-07-09,C,Member,Male,Electronic accessories,82.56,9,14.14,261.86,Cash,14.6,6.84,46.42,9.5
INV225009,2024-09-27,B,Normal,Male,Electronic accessories,46.65,8,19.17,366.15,Ewallet,446.51,12.12,114.98,6.5
INV395635,2024-01-09,C,Member,Female,Sports and travel,31.67,1,15.73,970.82,Ewallet,404.73,17.0,146.59,3.7
INV853831,2023-08-04,A,Member,Female,Health and beauty,43.66,7,17.61,733.72,Ewallet,771.42,9.54,59.29,7.0
INV809447,2024-06-21,B,Member,Female,Food and beverages,76.33,4,7.06,497.16,Cash,709.35,12.99,128.16,4.5
INV704107,2024-11-04,A,Member,Male,Home and lifestyle,18.86,6,5.46,432.75,Cash,375.62,15.06,112.9,4.4
INV877118,2024-03-26,B,Member,Male,Food and beverages,71.92,1,13.63,412.07,Cash,519.93,8.39,86.81,6.1
INV229625,2023-10-20,C,Member,Male,Sports and travel,86.69,4,19.14,691.73,Ewallet,445.79,7.92,144.9,5.3
INV227664,2024-08-17,C,Normal,Female,Home and lifestyle,17.74,6,2.94,905.59,Cash,460.43,17.85,153.3,4.5
INV294209,2023-11-04,A,Normal,Male,Health and beauty,97.19,5,11.43,859.06,Cash,443.57,18.51,163.88,9.3
INV751397,2024-11-26,A,Member,Female,Fashion accessories,78.51,9,11.09,539.99,Ewallet,530.9,11.71,192.12,7.5
INV899842,2024-01-06,A,Normal,Male,Food and beverages,86.55,2,15.45,253.53,Ewallet,63.46,18.06,103.33,5.8
INV246312,2023-09-06,C,Normal,Female,Food and beverages,40.44,2,13.59,775.75,Ewallet,213.9,7.7,82.73,7.1
INV237113,2024-09-05,A,Normal,Male,Home and lifestyle,64.06,4,9.07,511.12,Cash,193.61,19.88,179.56,1.3
INV652606,2025-03-16,C,Normal,Female,Fashion accessories,25.9,9,6.94,407.67,Ewallet,752.31,13.33,118.44,7.4
INV724458,2024-11-13,B,Member,Female,Health and beauty,17.65,2,12.76,148.78,Cash,759.93,4.07,88.72,3.9
INV584687,2024-07-24,C,Normal,Female,Sports and travel,42.3,2,17.63,861.47,Ewallet,231.24,8.14,83.58,8.2
INV155677,2023-09-24,B,Normal,Male,Home and lifestyle,60.72,5,11.6,335.76,Credit card,340.49,5.34,32.14,3.5
INV267105,2023-11-25,A,Normal,Male,Fashion accessories,68.64,9,10.58,926.59,Ewallet,346.88,10.32,118.27,1.7
INV351681,2023-08-27,C,Normal,Female,Electronic accessories,60.25,5,5.36,12.79,Ewallet,441.23,13.01,130.58,4.9
INV972748,2023-12-13,C,Member,Male,Fashion accessories,20.39,1,5.93,669.01,Cash,759.71,8.34,43.38,8.6
INV738946,2024-05-20,A,Normal,Female,Fashion accessories,21.71,5,3.85,394.57,Credit card,438.91,15.75,22.23,5.8
INV967035,2024-10-15,C,Member,Male,Health and beauty,85.47,6,1.63,956.83,Ewallet,560.0,12.18,157.38,9.2
INV423466,2024-03-15,A,Normal,Female,Sports and travel,11.04,2,1.6,,Ewallet,198.35,11.54,93.19,3.1
,2023-11-22,C,Member,Male,Fashion accessories,47.36,8,15.88,119.99,Ewallet,783.14,8.53,96.67,2.5
INV574973,2024-06-08,A,Member,Female,Fashion accessories typo,93.34,2,16.41,443.27,Credit card,275.05,11.27,121.42,1.1
INV584342,,B,Normal,Female,Electronic accessories,79.98,4,7.1,424.88,Ewallet,200.3,5.12,124.12,6.8
INV576794,2025-01-06,A,Normal,Female,Fashion accessories,29.3,3,6.18,274.25,Credit card,462.02,4.68,42.9,6.9
INV558905,2024-12-08,B,Normal,Male,Electronic accessories,10.19,3,5.03,20.69,Credit card,345.29,19.59,39.84,2.2
INV784123,2025-06-23,A,Member,Female,Electronic accessories,95.03,3,4.54,527.63,Credit card,52.16,11.16,31.98,2.3
INV570032,2023-09-25,A,Normal,Male,Health and beauty,88.7,5,16.0,790.05,Cash,429.03,9.98,2.02,1.9
INV437977,2024-06-07,C,Member,Male,Health and beauty,24.13,7,15.39,206.98,Ewallet,132.08,14.67,184.84,2.0
INV716938,2025-05-13,B,Normal,Female,Fashion accessories,70.22,9,9.21,789.81,Ewallet,8.7,4.93,189.11,6.0
INV559914,2024-08-26,C,Normal,Male,Sports and travel,30.5,5,19.1,836.71,Credit card,419.49,18.22,21.56,2.3
INV132377,2025-06-15,A,Normal,Male,Sports and travel,56.6,6,16.46,279.46,Cash,624.75,8.42,14.4,7.3
INV307187,2023-09-08,A,Normal,Female,,88.8,1,11.15,297.99,Cash,116.4,9.16,161.12,2.4
INV675505,2024-12-09,C,Member,Female,Electronic accessories,74.94,3,18.71,603.18,Ewallet,156.01,5.47,27.55,2.0
INV471272,2024-02-23,A,Normal,Male,Home and lifestyle,1.31,5,18.94,856.39,Credit card,271.01,11.59,191.76,7.5
INV148758,2025-03-30,B,Normal,Female,Sports and travel,80.94,5,8.54,860.95,Cash,527.14,19.28,33.58,2.5
INV694293,2024-01-17,C,Normal,Male,Sports and travel,67.09,4,0.53,344.43,Ewallet,137.76,17.02,57.12,2.1
INV323914,2025-02-17,C,Normal,Male,Fashion accessories,33.35,8,18.91,437.33,Credit card,279.17,13.26,97.45,7.4
INV316271,2024-01-27,A,Normal,Male,Electronic accessories,41.24,7,2.2,245.88,Ewallet,523.03,15.39,24.81,3.4
INV418920,2024-10-22,B,Normal,Female,Home and lifestyle,46.47,2,12.25,706.57,Cash,240.1,4.85,127.11,1.4
INV548662,2023-12-15,A,Member,Female,Health and beauty,22.45,2,4.39,691.13,Credit card,261.76,5.12,100.02,2.1
INV882722,2024-06-29,B,Normal,Female,Electronic accessories,51.57,9,10.26,916.85,Credit card,653.95,4.31,192.49,7.3
INV347413,2024-11-30,A,Member,Female,Sports and travel,24.83,5,13.34,275.14,Credit card,351.21,12.53,130.89,2.4
INV483837,2024-12-26,A,Normal,Male,Food and beverages,48.89,2,14.87,60.97,Ewallet,344.0,11.38,108.05,8.1
INV444654,2023-10-21,B,Member,Female,Fashion accessories,91.53,7,10.07,750.59,Ewallet,557.96,14.24,62.42,8.4
INV266613,2023-09-29,B,Normal,Female,Food and beverages,52.4,5,2.11,742.34,Cash,617.87,10.85,105.66,3.8
INV832343,2023-08-12,A,Member,Female,Health and beauty,69.34,9,1.01,738.33,Ewallet,112.43,18.86,196.3,4.5
INV100421,2024-11-21,A,Normal,Female,Fashion accessories,26.39,6,11.45,828.2,Ewallet,47.86,7.78,95.07,7.3
INV621113,2025-05-06,B,Normal,Male,Fashion accessories,16.25,6,4.42,218.27,Cash,58.34,4.53,71.4,5.1
INV585149,2025-02-25,A,Normal,Male,Fashion accessories,15.67,4,13.08,979.96,Cash,430.43,12.37,67.73,9.7
INV898583,2023-11-19,B,Normal,Male,Food and beverages,29.43,6,1.52,,Cash,498.95,12.92,89.78,3.9
INV230030,2023-11-26,B,Normal,Female,Electronic accessories,13.04,8,11.31,497.59,Ewallet,658.2,19.19,159.1,5.6
INV514131,2024-01-16,C,Member,Male,Food and beverages,60.55,6,6.99,675.94,Cash,795.3,8.83,102.62,6.6
INV534369,2024-02-19,C,Normal,Male,Home and lifestyle,25.8,3,3.02,175.13,Cash,205.07,13.86,134.23,1.6
INV372588,2025-01-22,B,Member,Male,Sports and travel,81.67,7,5.78,809.37,Cash,109.02,17.47,83.94,5.6
INV759670,2023-12-23,B,Normal,Female,Electronic accessories,71.14,3,16.15,551.37,Ewallet,296.74,4.02,14.58,2.5
INV108560,2024-10-19,C,Normal,Male,Home and lifestyle,77.51,6,18.02,325.16,Cash,76.61,19.11,106.51,4.0
INV247141,2023-10-18,A,Member,Male,Food and beverages,29.4,2,13.18,,Ewallet,30.78,6.78,112.82,9.0
INV808691,2024-05-11,C,Member,Female,Fashion accessories,55.36,4,5.16,778.14,Ewallet,633.04,12.6,1.36,5.8
INV250392,2024-05-11,A,Normal,Male,Food and beverages,27.57,5,11.13,774.77,Ewallet,123.36,13.09,18.19,1.9
INV112384,2024-02-23,C,Member,Female,Food and beverages,61.57,4,19.26,623.61,Credit card,684.21,18.57,194.76,8.0
INV968944,2024-07-04,B,Normal,Male,Health and beauty,45.7,3,15.3,23.58,Ewallet,512.2,8.33,185.91,1.6
INV500157,2024-09-07,B,Member,Male,Sports and travel,20.2,9,1.9,407.56,Ewallet,459.53,10.63,166.73,8.8
INV681788,2024-09-25,C,Member,Female,Food and beverages,60.42,7,9.75,706.73,Cash,216.35,12.66,186.6,3.0
INV383869,2024-12-03,A,Normal,Female,Home and lifestyle,64.04,6,5.69,554.88,Credit card,507.74,11.68,10.71,5.1
INV214712,2024-05-08,A,Normal,Female,Fashion accessories,1.83,1,9.26,436.22,Cash,630.33,9.79,42.89,1.0
INV163824,2024-08-03,C,Normal,Male,Sports and travel,55.68,2,12.02,403.91,Cash,318.68,5.94,57.18,7.9
INV490877,2023-11-29,A,Member,Male,Fashion accessories typo,36.4,2,9.19,554.95,Cash,291.63,4.84,45.33,3.3
INV732871,2024-08-20,B,Normal,Male,Electronic accessories,45.77,7,11.36,121.45,Cash,64.24,7.58,185.01,9.9
INV290496,2025-04-22,A,Normal,Female,Health and beauty,22.64,8,14.67,323.84,Cash,535.09,7.45,157.36,6.7
INV290553,2025-02-12,A,Normal,Male,Food and beverages,95.9,4,14.21,671.47,Cash,630.5,15.57,33.19,3.3
INV421839,2025-03-18,B,Normal,Female,Fashion accessories,75.29,8,8.99,-631.42,Ewallet,455.79,6.27,145.54,9.6
INV644038,2023-07-30,B,Normal,Male,Home and lifestyle,75.37,9,8.09,855.99,Ewallet,158.26,12.92,67.43,4.3
INV294565,,A,Member,Male,Food and beverages,25.65,5,0.72,824.91,Credit card,433.79,5.21,124.49,4.8
INV656472,2025-03-09,A,Normal,Female,Food and beverages,35.46,2,6.34,24.69,Ewallet,113.29,17.76,182.23,5.3
INV185075,2024-09-10,B,Normal,Female,Home and lifestyle,11.17,4,1.6,290.99,Cash,219.83,7.97,76.84,3.2
INV683209,2024-10-25,A,Normal,Female,Electronic accessories typo,81.8,2,16.3,836.63,Cash,254.15,18.34,170.54,3.7
INV522867,2025-05-24,A,Normal,Female,Electronic accessories,89.82,1,4.91,400.94,Ewallet,222.06,14.64,54.02,6.9
INV120822,2024-10-14,C,Normal,Female,Fashion accessories,18.76,3,15.67,326.62,Credit card,123.15,14.7,61.41,5.4
INV299893,,A,Member,Female,Electronic accessories,86.84,3,10.87,742.35,Credit card,660.62,18.81,148.41,8.4
INV294360,2024-11-15,C,Normal,Female,Food and beverages,3.93,3,15.68,147.31,Ewallet,560.06,8.57,18.91,5.0
INV633880,2023-08-12,A,Member,Female,Electronic accessories,42.32,4,3.58,627.59,Cash,626.45,17.34,142.31,3.2
INV581832,2024-04-30,C,Normal,Male,Health and beauty,42.48,3,11.9,680.72,Ewallet,731.16,15.38,156.4,4.5
INV381284,2025-01-10,B,Normal,Female,Health and beauty,69.21,2,3.28,122.36,Cash,637.91,15.42,76.6,2.7
INV653672,2024-12-15,B,Normal,Male,Sports and travel,62.84,7,4.98,355.72,Ewallet,608.62,12.3,168.35,8.3
INV479780,2025-05-04,C,Member,Female,Health and beauty,24.06,6,16.24,955.16,Ewallet,657.1,17.67,94.45,6.2
,2025-05-25,C,Member,Male,Sports and travel,69.79,5,8.54,513.96,Ewallet,415.51,17.79,63.92,6.9
